43	7795		262610	0	32	1|
43	5499		697516	0	32	1|
43	7472		42296	0	32	1|
43	8551		469169	0	32	1|
43	7525		983067	0	32	1|
43	8451		345509	0	32	1|
43	7527		963513	0	32	1|
43	1551		502459	0	32	1|
43	8328		74591	0	32	1|
43	8762		150352	0	32	1|
43	7664		101984	0	32	1|
43	6309		45912	0	9	1|
43	6214		319535	0	31	1|
43	6215		145276	0	32	1|
43	8282		63931	0	32	1|
43	6217		73962	0	32	1|
43	1436		123911	0	51	1|
43	2898		102472	0	51	1|
43	7613		363911	0	32	1|
43	6219		62044	0	32	1|
43	6220		57971	0	32	1|
43	5816		106887	0	32	1|
43	5809		48270	0	32	1|
43	8760		370703	0	31	1|
43	8761		936741	0	32	1|
43	14100		461225	0	32	1|
43	14101		474238	0	32	1|
43	7640		574530	0	32	1|
43	8143		150440	0	32	1|
43	8553		423390	0	32	1|
43	8554		94371	0	32	1|
43	5282		31971	0	32	1|
43	57659		34864	0	32	1|
43	70505		26892	0	32	1|
43	7833		139277	0	32	1|
43	8763		67956	0	32	1|
43	6310		44340	0	9	1|
43	5202		26730	0	9	1|
43	6200		109119	0	32	1|
43	6201		194088	0	31	1|
43	6202		188223	0	31	1|
43	6203		80063	0	31	1|
43	6204		292735	0	31	1|
43	6205		241336	0	31	1|
43	6206		184988	0	31	1|
43	6207		195673	0	31	1|
43	6208		76047	0	31	1|
43	6210		139386	0	31	1|
43	6212		243082	0	31	1|
43	6213		122175	0	31	1|
43	6221		49025	0	31	1|
43	6222		88414	0	31	1|
43	6223		99721	0	31	1|
43	7803		89340	0	31	1|
43	8560		243953	0	31	1|
43	10120		39636	0	31	1|
43	5281		42318	0	31	1|
43	3919		190781	0	2	1|
43	2639		190167	0	2	1|
43	3920		334912	0	2	1|
43	3803		574761	0	2	1|
43	7610		125948	0	2	1|
43	8583		139566	0	2	1|
43	8584		216862	0	2	1|
43	57663		49033	0	2	1|
43	16010		36806	0	2	1|
43	3879		108565	0	2	1|
43	12031		38064	0	2	1|
43	16020		30776	0	2	1|
43	5152		61667	0	2	1|
43	2622		51870	0	2	1|
43	70479		51870	0	2	1|
43	5153		23302	0	2	1|
43	5154		138379	0	2	1|
43	5155		77274	0	2	1|
43	16050		58585	0	2	1|
43	5159		127835	0	2	1|
43	5158		44464	0	2	1|
43	5157		26004	0	2	1|
43	57679		67068	0	2	1|
43	57669		32286	0	2	1|
43	12011		82014	0	2	1|
43	5982		47553	0	2	1|
43	5981		41264	0	2	1|
43	80082		260238	0	2	1|
43	2624		59096	0	2	1|
43	16090		21294	0	2	1|
43	5151		34668	0	2	1|
43	3886		124736	0	2	1|
43	5156		142444	0	2	1|
43	16100		59662	0	2	1|
43	5160		39606	0	2	1|
43	3876		34668	0	2	1|
43	16030		36052	0	2	1|
43	7675		40384	0	2	1|
43	8228		234396	0	2	1|
43	8224		288474	0	2	1|
43	6322		288169	0	2	1|
43	8227		98150	0	2	1|
43	8229		254119	0	2	1|
43	8226		131382	0	2	1|
43	12265		65063	0	2	1|
43	6323		79591	0	2	1|
43	14113		115409	0	2	1|
43	14114		308436	0	2	1|
43	6324		86434	0	2	1|
43	14112		204023	0	2	1|
43	14111		442648	0	2	1|
43	5879		60716	0	3	1|
43	3927		55888	0	3	1|
43	7963		71101	0	3	1|
43	8302		74843	0	3	1|
43	6007		69811	0	3	1|
43	6325		138679	0	31	1|
43	6315		42830	0	31	1|
43	5279		26633	0	31	1|
43	3851		49755	0	31	1|
43	5278		82218	0	31	1|
43	7992		45157	0	31	1|
43	8787		67610	0	31	1|
43	8788		100629	0	31	1|
43	7990		45283	0	31	1|
43	7993		27987	0	31	1|
43	8789		38994	0	31	1|
43	14115		49057	0	31	1|
43	8790		58491	0	31	1|
43	7252		120364	0	31	1|
43	8791		25786	0	31	1|
43	8149		87736	0	31	1|
43	7500		128342	0	31	1|
43	7862		67075	0	31	1|
43	14117		65126	0	31	1|
43	14118		59969	0	31	1|
43	6312		126887	0	31	1|
43	6313		69103	0	31	1|
43	5280		78296	0	31	1|
43	5287		49126	0	32	1|
43	5284		35548	0	31	1|
43	5283		77445	0	31	1|
43	6314		62592	0	31	1|
43	8792		50587	0	31	1|
43	8793		47757	0	31	1|
43	7440		36555	0	31	1|
43	8794		41893	0	31	1|
43	7439		36869	0	31	1|
43	7433		36303	0	31	1|
43	7437		39377	0	31	1|
43	7436		37868	0	31	1|
43	7435		37813	0	31	1|
43	7448		34277	0	31	1|
43	8795		36164	0	31	1|
43	14120		35723	0	31	1|
43	8796		57782	0	31	1|
43	14121		63317	0	31	1|
43	8797		49015	0	31	1|
43	8148		98742	0	31	1|
43	8561		63081	0	31	1|
43	8798		83459	0	6	1|
43	3031		30721	0	6	1|
43	6329		40519	0	7	1|
43	70457		71174	0	7	1|
43	3381		62547	0	7	1|
43	3342		57868	0	7	1|
43	70455		68600	0	7	1|
43	3541		110474	0	7	1|
43	3300		24872	0	7	1|
43	8532		48208	0	7	1|
43	8799		54088	0	7	1|
43	7509		40140	0	7	1|
43	7510		28268	0	6	1|
43	7511		28268	0	6	1|
41	8600	41160	1725000	0	32	1|
41	8601	41160	1725000	0	32	1|
41	8602	41160	3450000	0	32	1|
41	8603	41160	3450000	0	32	1|
41	8604	41160	5175000	0	32	1|
41	8605	41160	6900000	0	32	1|
41	8606	41160	1725000	0	31	1|
41	8607	41160	5175000	0	31	1|
41	8608	41160	1725000	0	31	1|
43	12171		130126	0	6	1|
43	8344		542453	0	36	1|
43	8307		418176	0	38	1|
43	1984		80756	0	38	1|
43	7850		77390	0	38	1|
43	1682		71760	0	38	1|
43	1683		66469	0	38	1|
43	5910		95103	0	38	1|
43	7555		344972	0	38	1|
43	1054		258683	0	38	1|
43	7786		280535	0	38	1|
43	7787		349088	0	38	1|
43	8535		70503	0	38	1|
43	5918		31352	0	38	1|
43	3871		33976	0	38	1|
43	2627		110585	0	38	1|
43	8330		33962	0	38	1|
43	3929		41096	0	38	1|
43	3053		44340	0	38	1|
43	1568		65470	0	38	1|
43	2998		31761	0	38	1|
43	3062		65786	0	38	1|
43	6300		56226	0	5	1|
43	7571		59662	0	1	1|
43	8720		198605	0	1	1|
43	8231		44723	0	1	1|
43	3943		60975	0	1	1|
43	2829		153625	0	1	1|
43	6037		313415	0	1	1|
43	3911		370275	0	1	1|
43	12266		33365	0	1	1|
43	3965		436509	0	36	1|
43	3966		436509	0	36	1|
43	70325		297390	0	36	1|
43	70326		297390	0	36	1|
43	12292		98337	0	1	1|
43	8154		105472	0	12	1|
43	3809		597799	0	12	1|
43	8155		99937	0	12	1|
43	8098		51572	0	12	1|
43	8783		75094	0	12	1|
43	8784		146164	0	12	1|
43	8785		100881	0	12	1|
43	1637		32348	0	12	1|
43	13010		101096	0	12	1|
43	80500		127626	0	12	1|
43	13060		96442	0	12	1|
43	13030		19918	0	12	1|
43	13070		47979	0	12	1|
43	5300		71896	0	12	1|
43	80505		64160	0	12	1|
43	13130		30517	0	12	1|
43	5302		24746	0	13	1|
43	5301		29518	0	12	1|
43	2616		65330	0	12	1|
43	1638		27262	0	12	1|
43	13100		67453	0	12	1|
43	8434		705031	0	12	1|
43	6305		32704	0	17	1|
43	6319		27358	0	9	1|
43	6320		72642	0	9	1|
43	6321		39623	0	8	1|
43	80047		38365	0	8	1|
43	3008		239560	0	9	1|
43	90144		360972	0	9	1|
43	12217		388366	0	9	1|
43	12212		443040	0	9	1|
43	12218		583596	0	9	1|
43	12219		337797	0	9	1|
43	12210		170874	0	9	1|
43	12208		458255	0	9	1|
43	12209		101803	0	34	1|
43	1544		196494	0	34	1|
43	1546		170894	0	34	1|
43	1545		280655	0	34	1|
43	1547		155486	0	34	1|
43	5810		55818	0	32	1|
43	5812		263113	0	34	1|
43	5404		42170	0	32	1|
43	80168		28931	0	9	1|
43	80102		21258	0	9	1|
43	1671		34717	0	9	1|
43	8750		169811	0	9	1|
43	3005		35472	0	34	1|
43	3945		56509	0	40	1|
43	3952		475097	0	40	1|
43	3949		116713	0	40	1|
43	12226		34937	0	40	1|
43	8101		171698	0	40	1|
43	7380		34935	0	40	1|
43	69330		187956	0	40	1|
43	3948		388197	0	40	1|
43	3946		286502	0	40	1|
43	3951		202014	0	40	1|
43	7461		100623	0	51	1|
43	7473		120452	0	51	1|
43	6231		326531	0	22	1|
43	7462		91299	0	51	1|
43	6230		317354	0	22	1|
43	7290		80283	0	51	1|
43	8180		105031	0	51	1|
43	57715		64275	0	51	1|
43	6042		63979	0	10	1|
43	7121		79875	0	10	1|
43	6120		103774	0	10	1|
43	57680		33536	0	10	1|
43	70485		41335	0	10	1|
43	16091		33614	0	10	1|
43	1538		25304	0	10	1|
43	6190		25068	0	10	1|
43	6140		24565	0	10	1|
43	3888		23936	0	10	1|
43	6030		51886	0	10	1|
43	8239		71692	0	10	1|
43	6020		60257	0	10	1|
43	5632		250704	0	10	1|
43	8329		278302	0	10	1|
43	3890		62799	0	10	1|
43	6180		88303	0	10	1|
43	6160		37694	0	10	1|
43	70504		43521	0	10	1|
43	70113		37176	0	10	1|
43	70503		42836	0	10	1|
43	6150		28771	0	10	1|
43	6060		32348	0	10	1|
43	3889		73790	0	10	1|
43	6091		23307	0	10	1|
43	6070		46439	0	10	1|
43	6100		35863	0	10	1|
43	6080		97048	0	10	1|
43	80070		76102	0	38	1|
43	2843		107545	0	38	1|
43	57650		36638	0	22	1|
43	8830		95795	0	22	1|
43	8831		95906	0	22	1|
43	8264		71526	0	22	1|
43	7498		57226	0	22	1|
43	8832		90245	0	22	1|
43	8828		85426	0	41	1|
43	8151		74465	0	5	1|
43	8829		87107	0	31	1|
43	3885		49297	0	7	1|
43	3918		42157	0	7	1|
43	10106		21950	0	5	1|
43	1667		36547	0	5	1|
43	6332		64780	0	5	1|
43	50089		19497	0	5	1|
43	12291		133143	0	5	1|
43	8274		150629	0	38	1|
43	5972		70874	0	5	1|
43	57704		58862	0	5	1|
43	12301		90049	0	5	1|
43	2625		96258	0	5	1|
43	5398		64585	0	5	1|
43	6354		674088	0	37	1|
43	2751		148514	0	11	1|
43	2752		236162	0	11	1|
43	3935		55581	0	10	1|
43	1676		38379	0	11	1|
43	80124		48703	0	11	1|
43	5413		253428	0	11	1|
43	7891		400277	0	11	1|
43	80113		93060	0	11	1|
43	3933		82746	0	11	1|
43	70435		113833	0	11	1|
43	80107		139323	0	11	1|
43	1933		401011	0	11	1|
43	3930		187964	0	11	1|
43	70434		118124	0	11	1|
43	3931		225830	0	11	1|
43	3932		486345	0	11	1|
43	3938		866739	0	11	1|
43	3934		268747	0	11	1|
43	1920		317255	0	11	1|
43	3936		603923	0	11	1|
43	7780		319214	0	23	1|
43	8826		168152	0	23	1|
43	5508		715031	0	23	1|
43	8099		488994	0	23	1|
43	8300		340881	0	23	1|
43	8177		300000	0	23	1|
43	8084		316352	0	23	1|
43	8324		449686	0	23	1|
43	8176		224843	0	23	1|
43	7764		283050	0	23	1|
43	12296		220917	0	23	1|
43	8717		256604	0	23	1|
43	8715		540252	0	23	1|
43	7821		161478	0	23	1|
43	8825		460377	0	23	1|
43	7765		415126	0	23	1|
43	8714		183208	0	23	1|
43	8764		105031	0	23	1|
43	7843		236069	0	23	1|
43	7841		205450	0	23	1|
43	7839		105503	0	23	1|
43	8202		183994	0	23	1|
43	8765		176730	0	23	1|
43	8210		107813	0	23	1|
43	8221		163153	0	23	1|
43	8555		146260	0	23	1|
43	8207		120610	0	23	1|
43	8766		118239	0	23	1|
43	8209		122769	0	23	1|
43	7845		116572	0	23	1|
43	8767		157233	0	23	1|
43	8201		125440	0	23	1|
43	5168		139996	0	23	1|
43	6226		185491	0	23	1|
43	15830		1017610	0	23	1|
43	8094		377987	0	23	1|
43	6228		122924	0	23	1|
43	7517		27136	0	13	1|
43	7514		35808	0	13	1|
43	7609		27136	0	13	1|
43	6363		49308	0	8	1|
43	6364		233019	0	39	1|
43	8184		224214	0	39	1|
43	6365		228616	0	39	1|
43	12187		267642	0	39	1|
43	8733		171698	0	39	1|
43	8174		121384	0	39	1|
43	8734		250252	0	39	1|
43	8258		306595	0	39	1|
43	8283		255312	0	39	1|
43	8768		291824	0	39	1|
43	8769		291824	0	39	1|
43	8173		137862	0	39	1|
43	7985		31447	0	42	1|
43	7396		33962	0	42	1|
43	7393		29686	0	42	1|
43	7398		26667	0	42	1|
43	7397		38302	0	42	1|
43	4367		30063	0	42	1|
43	7986		31447	0	42	1|
43	4368		27547	0	42	1|
43	4369		32327	0	42	1|
43	7395		31195	0	42	1|
43	7399		18994	0	42	1|
43	7722		28616	0	42	1|
43	7394		32034	0	42	1|
43	7987		38679	0	42	1|
43	7463		28205	0	42	1|
43	6355		33118	0	42	1|
43	8571		211468	0	37	1|
43	8134		186792	0	41	1|
43	1279		217569	0	37	1|
43	8570		320358	0	37	1|
43	12158		395597	0	37	1|
43	12261		691824	0	37	1|
43	6356		849057	0	37	1|
43	8277		1182704	0	37	1|
43	6357		517296	0	37	1|
43	6358		795283	0	37	1|
43	6359		184906	0	37	1|
43	6360		442899	0	37	1|
43	6344		189341	0	38	1|
43	12256		304610	0	37	1|
43	6343		304610	0	37	1|
43	5954		586667	0	37	1|
43	1063		216560	0	37	1|
43	6351		919182	0	37	1|
43	6352		647799	0	37	1|
43	8558		672956	0	37	1|
43	3913		350683	0	37	1|
43	6361		74074	0	1	1|
43	6362		86824	0	38	1|
43	3880		78107	0	2	1|
43	3881		53536	0	2	1|
43	3882		52530	0	2	1|
43	3883		83367	0	2	1|
43	5289		58841	0	4	1|
43	5290		58841	0	4	1|
43	5288		87433	0	4	1|
43	5216		90857	0	4	1|
43	14030		106648	0	4	1|
43	8824		554829	0	4	1|
43	14011		90970	0	4	1|
43	5291		256706	0	4	1|
43	3819		159410	0	4	1|
43	8822		265755	0	4	1|
43	8823		188731	0	4	1|
43	6306		187397	0	4	1|
43	70442		129717	0	4	1|
43	7923		55063	0	4	1|
43	6307		77594	0	13	1|
43	8271		73858	0	13	1|
43	8270		64497	0	13	1|
43	6250		45576	0	4	1|
43	6251		33630	0	13	1|
43	6252		111708	0	13	1|
43	8263		57742	0	13	1|
43	12271		53858	0	13	1|
43	8010		46406	0	13	1|
43	5306		65496	0	13	1|
43	5394		24628	0	13	1|
43	6249		25283	0	13	1|
43	7450		74615	0	4	1|
43	7863		166069	0	4	1|
43	8786		345009	0	4	1|
43	6247		61067	0	13	1|
43	6248		100270	0	4	1|
43	7345		107259	0	4	1|
43	7668		15548	0	4	1|
43	7721		267335	0	4	1|
43	14051		121151	0	4	1|
43	6246		323097	0	4	1|
43	5940		183257	0	4	1|
43	5217		209473	0	4	1|
43	8279		18409	0	14	1|
43	6245		25511	0	14	1|
43	6301		99717	0	14	1|
43	7349		15094	0	14	1|
43	50077		14465	0	14	1|
43	7464		19057	0	14	1|
43	5387		34550	0	17	1|
43	7967		14686	0	14	1|
43	50078		15849	0	14	1|
43	8320		20818	0	17	1|
43	8319		20629	0	14	1|
43	8145		39623	0	17	1|
43	8770		64780	0	31	1|
43	10391		67438	0	32	1|
43	1442		129874	0	14	1|
43	8833		122956	0	14	1|
43	50085		20421	0	14	1|
43	12280		917991	0	38	1|
43	6346		603231	0	19	1|
43	8572		299297	0	19	1|
43	6345		248353	0	19	1|
43	12279		610665	0	19	1|
43	1928		276213	0	19	1|
43	6347		538801	0	19	1|
43	7703		707589	0	19	1|
43	5796		754119	0	19	1|
43	5997		1042155	0	19	1|
43	7708		977649	0	19	1|
43	8575		517599	0	19	1|
43	12307		631269	0	19	1|
43	5402		236610	0	19	1|
43	8576		1024306	0	19	1|
43	12314		1134658	0	19	1|
43	8588		1015702	0	19	1|
43	7702		435136	0	19	1|
43	5961		660117	0	19	1|
43	6348		284596	0	19	1|
43	7826		1709465	0	19	1|
43	8172		39937	0	12	1|
43	6241		39752	0	12	1|
43	8096		28805	0	12	1|
43	6242		37236	0	12	1|
43	8321		42453	0	12	1|
43	6243		140348	0	16	1|
43	5791		114941	0	16	1|
43	2560		116525	0	16	1|
43	5859		51865	0	16	1|
43	15154		240394	0	16	1|
43	15152		151576	0	16	1|
43	7924		77390	0	16	1|
43	5247		136477	0	16	1|
43	5248		142665	0	16	1|
43	2745		113982	0	16	1|
43	2744		94045	0	16	1|
43	5252		64394	0	16	1|
43	5253		67883	0	16	1|
43	5254		77635	0	16	1|
43	5862		96716	0	16	1|
43	5860		54577	0	16	1|
43	5258		86751	0	16	1|
43	5257		76323	0	16	1|
43	70405		34165	0	16	1|
43	57667		39692	0	16	1|
43	15201		63719	0	16	1|
43	15211		71951	0	16	1|
43	8081		114780	0	16	1|
43	7827		159748	0	16	1|
43	7828		230503	0	16	1|
43	7554		192130	0	16	1|
43	8082		262893	0	22	1|
43	12188		905694	0	22	1|
43	7783		266447	0	22	1|
43	8774		473201	0	22	1|
43	8157		827987	0	22	1|
43	8156		799308	0	22	1|
43	3832		245410	0	22	1|
43	8776		1924326	0	22	1|
43	12215		222405	0	22	1|
43	12214		219513	0	22	1|
43	12220		156062	0	22	1|
43	6304		171824	0	22	1|
43	8777		292477	0	22	1|
43	8772		1026940	0	22	1|
43	8778		214151	0	22	1|
43	8779		416352	0	22	1|
43	6237		337606	0	22	1|
43	8773		543053	0	22	1|
43	7791		295252	0	22	1|
43	5549		1162704	0	22	1|
43	8775		1048113	0	22	1|
43	8519		556950	0	23	1|
43	8219		411050	0	23	1|
43	5466		327138	0	22	1|
43	8771		380189	0	22	1|
43	7347		91337	0	22	1|
43	8780		285116	0	22	1|
43	8781		243382	0	22	1|
43	8362		379788	0	36	1|
43	8363		425331	0	36	1|
43	5269		29463	0	22	1|
43	8454		43145	0	22	1|
43	5388		113400	0	24	1|
43	4374		20031	0	24	1|
43	8170		36478	0	12	1|
43	8322		36164	0	12	1|
43	8168		49686	0	12	1|
43	8169		43396	0	12	1|
43	6302		229969	0	29	1|
43	7957		699782	0	36	1|
43	7958		699782	0	36	1|
43	7953		1213239	0	36	1|
43	7951		1049956	0	36	1|
43	7954		1213239	0	36	1|
43	7952		1049956	0	36	1|
43	7947		1029808	0	36	1|
43	7945		866211	0	36	1|
43	7948		1029808	0	36	1|
43	7946		866211	0	36	1|
43	3957		866211	0	36	1|
43	3964		1031381	0	36	1|
43	3963		1031381	0	36	1|
43	7960		866211	0	36	1|
43	7959		866211	0	36	1|
43	8354		692084	0	36	1|
43	8353		692084	0	36	1|
43	8348		529430	0	36	1|
43	8361		529430	0	36	1|
43	4380		243742	0	29	1|
43	8197		378302	0	29	1|
43	8196		165723	0	29	1|
43	6350		336213	0	29	1|
43	2080		43113	0	29	1|
43	8579		89288	0	29	1|
43	6303		192956	0	29	1|
43	6349		395629	0	29	1|
43	8495		217390	0	29	1|
43	1064		110623	0	41	1|
43	7762		97390	0	41	1|
43	7488		83790	0	41	1|
43	70459		53787	0	41	1|
43	7486		64780	0	41	1|
43	1024		48333	0	41	1|
43	1350		37421	0	41	1|
43	1342		140681	0	41	1|
43	7487		111136	0	41	1|
43	7763		83679	0	41	1|
43	6216		59658	0	32	1|
43	8800		108278	0	22	1|
43	8801		150416	0	22	1|
43	8802		121164	0	22	1|
43	8803		121792	0	22	1|
43	8804		101038	0	22	1|
43	5984		115413	0	22	1|
43	8805		121164	0	22	1|
43	12206		95257	0	22	1|
43	8806		110472	0	22	1|
43	5182		114250	0	22	1|
43	5987		167966	0	22	1|
43	5986		167966	0	22	1|
43	8807		140042	0	32	1|
43	8808		173375	0	22	1|
43	12202		234728	0	22	1|
43	12205		245870	0	22	1|
43	8809		184403	0	22	1|
43	12198		192265	0	22	1|
43	5172		241350	0	22	1|
43	12204		238205	0	22	1|
43	8810		205652	0	22	1|
43	12199		246532	0	22	1|
43	8811		281008	0	22	1|
43	8812		193073	0	22	1|
43	8814		368343	0	22	1|
43	8815		229979	0	22	1|
43	8816		299161	0	22	1|
43	8817		333209	0	22	1|
43	8813		490442	0	22	1|
43	8818		252077	0	22	1|
43	8819		229491	0	22	1|
43	7478		33921	0	6	1|
43	8357		757233	0	36	1|
43	12263		153974	0	38	1|
43	1574		55730	0	38	1|
43	7849		112610	0	38	1|
43	8541		231160	0	38	1|
43	8722		63208	0	38	1|
43	8275		30094	0	6	1|
43	7477		73648	0	6	1|
43	7411		100943	0	6	1|
43	2739		23118	0	6	1|
43	69348		33662	0	6	1|
43	12190		167287	0	6	1|
43	6316		114794	0	6	1|
43	12189		269805	0	6	1|
43	6318		182132	0	6	1|
43	1567		101045	0	6	1|
43	51288		123392	0	6	1|
43	7851		382296	0	6	1|
43	6233		284742	0	6	1|
43	7781		278868	0	6	1|
43	8703		176541	0	6	1|
43	8700		204088	0	6	1|
43	8746		72499	0	6	1|
43	6234		100713	0	6	1|
43	5307		68628	0	6	1|
43	3491		69264	0	6	1|
43	8745		54434	0	6	1|
43	69341		26263	0	6	1|
43	8106		77044	0	6	1|
43	12237		281169	0	6	1|
43	7855		116981	0	6	1|
43	2994		61297	0	6	1|
43	2617		49906	0	6	1|
43	1932		248358	0	6	1|
43	3410		66664	0	6	1|
43	5240		40776	0	6	1|
43	6331		64277	0	6	1|
43	5377		72854	0	6	1|
43	2735		239367	0	6	1|
43	5863		63810	0	6	1|
43	2740		21420	0	6	1|
43	5242		26658	0	6	1|
43	2733		38504	0	6	1|
43	3916		45227	0	6	1|
43	3915		72587	0	6	1|
43	6333		130355	0	38	1|
43	3352		25312	0	6	1|
43	90371		39008	0	6	1|
43	5241		48552	0	6	1|
43	3331		47091	0	6	1|
43	99210		66628	0	6	1|
43	8273		92767	0	6	1|
43	3914		38386	0	6	1|
43	2738		37342	0	6	1|
41	1540	41160	1725000	0	22	1|
41	1544	41160	3450000	0	34	1|
41	1545	41160	5175000	0	34	1|
41	1920	41160	5175000	0	11	1|
41	1928	41160	5175000	0	19	1|
41	2391	41160	3450000	0	37	1|
41	2638	41160	10350000	0	8	1|
41	2735	41160	3450000	0	6	1|
41	2750	41160	8625000	0	12	1|
41	2855	41160	12075000	0	36	1|
41	3008	41160	3450000	0	9	1|
41	3803	41160	10352000	0	2	1|
41	3809	41160	10350000	0	12	1|
41	3811	41160	1725000	0	38	1|
41	3817	41160	5175000	0	37	1|
41	3886	41160	1725000	0	2	1|
41	3913	41160	5175000	0	37	1|
41	3932	41160	6900000	0	11	1|
41	3936	41160	8625000	0	11	1|
41	3938	41160	12075000	0	11	1|
41	3946	41160	5175000	0	40	1|
41	3948	41160	6900000	0	40	1|
41	3949	41160	1725000	0	40	1|
41	3951	41160	3450000	0	40	1|
41	3952	41160	6900000	0	40	1|
41	3965	41160	6900000	0	36	1|
41	3966	41160	6900000	0	36	1|
41	3973	41160	10350000	0	36	1|
41	5122	41160	8625000	0	37	1|
41	5164	41160	12075000	0	8	1|
41	5165	41160	12075000	0	8	1|
41	5223	41160	12075000	0	8	1|
41	5229	41160	5175000	0	8	1|
41	5231	41160	10350000	0	8	1|
41	5232	41160	12075000	0	8	1|
41	5234	41160	10350000	0	8	1|
41	5237	41160	10350000	0	8	1|
41	5291	41160	3450000	0	4	1|
41	5368	41160	5175000	0	38	1|
41	5453	41160	3450000	0	31	1|
41	5461	41160	1725000	0	51	1|
41	5523	41160	6900000	0	32	1|
41	5601	41160	3450000	0	1	1|
43	8710		833270	0	34	1|
43	8581		123989	0	34	1|
43	6334		637403	0	34	1|
43	12289		494748	0	34	1|
43	6308		87382	0	8	1|
43	4210		28786	0	8	1|
43	6335		59057	0	8	1|
43	6336		56562	0	8	1|
43	6337		57350	0	8	1|
