15	1605	4	111951506				X496	12	2128|
15	1605	4	111951507				X576	23	6122|
15	1605	4	111951508				30207	3	100|
15	1605	6	111951509				X497	0	252|
15	1605	6	111951510				10162	3	1746|
15	1606	1	111951511				X162	4	1152|
15	1606	1	111951512				20277	1	56|
15	1606	1	111951513				30221	1	22|
15	1606	2	111951514				X497	7	3744|
15	1606	2	111951515				X011	28	10142|
15	1606	2	111951516				10162	55	35452|
15	1607	1	111951517				X497	8	3952|
15	1607	1	111951518				X011	5	1730|
15	1607	1	111951519				10162	5	2946|
15	1607	2	111951520				X496	54	9852|
15	1607	2	111951521				X576	71	18658|
15	1607	2	111951522				30207	4	120|
15	1607	3	111951523				X457	2	1920|
15	1607	4	111951524				X497	10	5258|
15	1607	4	111951525				10162	6	3944|
15	1608	1	111951526				X576	131	34374|
15	1608	3	111951527				X497	4	2080|
15	1600	3	111951528				X162	1	288|
15	1600	3	111951529				X576	0	40|
15	1600	4	111951530				X512	53	4996|
15	1600	6	111951531				X510	1	388|
15	1600	7	111951532				X512	53	4996|
15	1600	9	111951533				X510	1	388|
15	1600	10	111951534				X512	53	4996|
15	1600	12	111951535				X510	1	388|
15	1600	13	111951536				X512	53	4996|
15	1600	15	111951537				X510	1	388|
15	1601	1	111951538				X023	0	50|
15	1601	1	111951539				10124	1	1630|
15	1601	1	111951540				20130	16	3080|
15	1601	2	111951541				26045	6	316|
15	1601	2	111951542				X162	2	720|
15	1601	2	111951543				X515	3	616|
15	1601	2	111951544				X011	0	96|
15	1601	2	111951545				X226	0	4|
15	1601	2	111951546				X576	19	4962|
15	1601	2	111951547				32320	2	1266|
15	1601	3	111951548				3251	0	160|
15	1601	3	111951549				26014	0	40|
15	1601	3	111951550				X216	4	1840|
15	1601	3	111951551				X285	4	2352|
15	1601	3	111951552				X512	26	2410|
15	1601	3	111951553				10162	5	3174|
15	1601	3	111951554				40411	1	16|
15	1601	4	111951555				X023	0	34|
15	1601	4	111951556				10124	1	1088|
15	1601	4	111951557				20130	11	2062|
15	1601	5	111951558				26045	6	316|
15	1601	5	111951559				X515	3	616|
15	1601	5	111951560				X011	0	96|
15	1601	5	111951561				X510	4	2498|
15	1601	5	111951562				20253	0	16|
15	1601	5	111951563				30238	5	98|
15	1601	5	111951564				32320	2	1266|
15	1601	6	111951565				3251	0	160|
15	1601	6	111951566				26014	0	40|
15	1601	6	111951567				X216	4	1840|
15	1601	6	111951568				X285	4	2352|
15	1601	6	111951569				X512	26	2410|
15	1601	6	111951570				10162	5	3174|
15	1601	6	111951571				40411	1	16|
15	1601	7	111951572				X023	0	34|
15	1601	7	111951573				10124	1	1088|
15	1601	6	111951722				2063	0	126|
15	1601	6	111951723				X515	3	616|
15	1601	6	111951724				X011	0	96|
15	1601	6	111951725				X226	0	4|
15	1601	6	111951726				X576	19	4962|
15	1601	6	111951727				32320	2	1266|
15	1601	7	111951728				3251	0	160|
15	1601	7	111951729				X216	4	1840|
15	1601	7	111951730				X285	4	2352|
15	1601	7	111951731				X512	26	2410|
15	1601	7	111951732				30238	5	98|
15	1601	7	111951733				40411	1	16|
15	1602	1	111951734				10124	5	7492|
15	1602	1	111951735				10162	23	15018|
15	1602	1	111951736				20130	3	564|
15	1602	2	111951737				2216	1	1150|
15	1602	2	111951738				25048	0	186|
15	1602	2	111951739				X226	14	252|
15	1602	2	111951740				X507	2	198|
15	1602	2	111951741				X576	16	4300|
15	1602	2	111951742				10438	6	4634|
15	1602	2	111951743				32320	10	5488|
15	1602	3	111951744				2032	1	114|
15	1602	3	111951745				3251	9	5160|
15	1602	3	111951746				X216	2	1104|
15	1602	3	111951747				X457	1	1680|
15	1602	4	111951748				10124	5	7496|
15	1602	4	111951749				20130	3	566|
15	1602	5	111951750				2063	0	188|
15	1602	5	111951751				2216	1	1150|
15	1602	5	111951752				25048	0	186|
15	1602	5	111951753				X226	14	252|
15	1602	5	111951754				X507	2	198|
15	1602	5	111951755				X576	16	4300|
15	1602	5	111951756				10438	6	4634|
15	1602	5	111951757				32320	10	5488|
15	1603	1	111951758				X576	5	1414|
15	1603	4	111951759				X576	5	1418|
15	1603	5	111951760				X285	0	252|
15	1603	5	111951761				X512	70	6606|
15	1604	1	111951762				2032	5	548|
15	1604	1	111951763				26045	9	526|
15	1604	1	111951764				3251	0	240|
15	1604	1	111951765				X216	6	2944|
15	1604	1	111951766				30238	2	44|
15	1604	1	111951767				40411	4	80|
15	1604	2	111951768				10124	0	652|
15	1604	2	111951769				20130	45	8500|
15	1604	2	111951770				40435	8	160|
15	1604	3	111951771				25048	2	744|
15	1604	3	111951772				X515	0	84|
15	1604	3	111951773				X226	8	144|
15	1604	3	111951774				X576	77	20128|
15	1604	3	111951775				10438	2	1918|
15	1605	1	111951776				10124	2	3260|
15	1600	2	111951777				X162	1	288|
15	1600	2	111951778				X576	0	40|
15	1600	5	111951779				X162	1	288|
15	1600	5	111951780				X576	0	40|
15	1600	8	111951781				X162	1	288|
15	1600	8	111951782				X576	0	40|
15	1600	11	111951783				X162	1	288|
15	1600	11	111951784				X576	0	40|
15	1600	12	111951785				X512	53	4996|
15	1600	14	111951786				X510	1	388|
15	1600	15	111951787				X512	53	4996|
15	1600	17	111951788				X510	1	388|
15	1601	1	111951789				26014	0	58|
15	1601	1	111951790				X162	3	1088|
15	1601	1	111951791				X503	10	744|
15	1601	1	111951792				X576	28	7440|
15	1601	2	111951793				X023	0	34|
15	1601	3	111951794				X497	3	1320|
15	1601	3	111951795				X011	0	96|
15	1601	3	111951796				30238	5	98|
15	1601	4	111951797				X496	17	3182|
15	1601	4	111951798				X162	2	720|
15	1601	4	111951799				X576	19	4962|
15	1601	4	111951800				30221	3	72|
15	1601	5	111951801				10162	5	3174|
15	1601	6	111951802				X497	3	1320|
15	1601	6	111951803				30238	5	98|
15	1601	7	111951804				X496	17	3182|
15	1601	7	111951805				X162	2	720|
15	1601	7	111951806				X576	19	4962|
15	1601	7	111951807				30221	3	72|
15	1601	7	111951808				32320	2	1266|
15	1602	1	111951809				10438	6	4626|
15	1602	2	111951810				17043	0	204|
15	1602	2	111951811				X497	2	1040|
15	1602	3	111951812				X496	15	2764|
15	1602	3	111951813				X162	0	64|
15	1602	3	111951814				X507	2	198|
15	1602	3	111951815				X576	16	4300|
15	1602	4	111951816				10162	23	15026|
15	1602	4	111951817				10438	6	4634|
15	1602	5	111951818				17043	0	204|
15	1602	5	111951819				X497	2	1040|
15	1603	2	111951820				X496	12	2150|
15	1603	2	111951821				X162	1	448|
15	1603	2	111951822				X576	5	1418|
15	1603	5	111951823				X496	12	2150|
15	1603	5	111951824				X162	1	448|
15	1603	5	111951825				X576	5	1418|
15	1604	1	111951826				X496	1	146|
15	1604	1	111951827				X576	38	10060|
15	1604	1	111951828				30221	4	88|
15	1604	1	111951829				40435	4	80|
15	1604	2	111951830				10162	15	9762|
15	1604	2	111951831				10438	2	1918|
15	1604	3	111951832				X497	2	832|
15	1604	3	111951833				30238	4	88|
15	1605	1	111951834				10162	3	2182|
15	1605	2	111951835				X497	0	252|
15	1605	3	111951836				X496	12	2128|
15	1605	3	111951837				X162	7	2254|
15	1605	3	111951838				X576	23	6122|
15	1605	3	111951839				32320	0	180|
15	1605	4	111951840				3251	0	192|
15	1605	4	111951841				10162	3	1746|
15	1605	4	111951842				20178	0	94|
15	1605	5	111951843				X497	0	252|
15	1605	5	111951844				30207	3	100|
15	1605	6	111951845				X496	12	2128|
15	1605	6	111951846				X162	7	2254|
15	1605	6	111951847				X515	1	234|
15	1605	6	111951848				X576	23	6122|
15	1605	6	111951849				32320	0	180|
15	1606	1	111951850				X497	2	936|
15	1606	1	111951851				30238	1	22|
15	1606	2	111951852				X496	163	29708|
15	1606	2	111951853				X162	14	4608|
15	1606	2	111951854				X576	296	77550|
15	1606	2	111951855				30221	4	88|
15	1606	2	111951856				32320	41	22848|
15	1607	1	111951857				X496	41	7384|
15	1607	1	111951858				X162	21	6848|
15	1607	1	111951859				X457	1	1440|
15	1600	2	111951860				X510	1	388|
15	1600	10	111951861				X162	1	288|
15	1600	10	111951862				X576	0	40|
15	1600	13	111951863				X162	1	288|
15	1600	13	111951864				X576	0	40|
15	1600	16	111951865				X162	1	288|
15	1600	16	111951866				X576	0	40|
15	1600	17	111951867				X512	53	4996|
15	1601	1	111951868				X497	4	1976|
15	1601	1	111951869				X322	9	4242|
15	1601	1	111951870				X510	6	3766|
15	1612	8	111952019				X497	2	1248|
15	1613	1	111952020				26045	0	22|
15	1613	1	111952021				X011	8	2754|
15	1613	1	111952022				20246	0	114|
15	1613	2	111952023				26014	2	468|
15	1613	2	111952024				X216	1	246|
15	1613	2	111952025				X503	59	4524|
15	1613	3	111952026				X023	17	2102|
15	1604	2	111952027				20253	10	604|
15	1604	2	111952028				30238	4	88|
15	1604	3	111952029				3251	1	480|
15	1604	3	111952030				X216	13	5888|
15	1604	3	111952031				X512	163	15304|
15	1604	3	111952032				10162	15	9762|
15	1604	3	111952033				40411	8	160|
15	1605	1	111952034				X515	1	292|
15	1605	1	111952035				X011	0	144|
15	1605	1	111952036				32320	0	224|
15	1605	2	111952037				3251	0	192|
15	1605	2	111952038				X512	3	242|
15	1605	2	111952039				10162	3	1746|
15	1605	3	111952040				25048	0	148|
15	1605	3	111952041				10124	2	2600|
15	1605	4	111952042				X515	1	234|
15	1605	4	111952043				X011	0	116|
15	1605	4	111952044				32320	0	180|
15	1605	5	111952045				3251	0	192|
15	1605	5	111952046				X512	3	242|
15	1605	6	111952047				25048	0	148|
15	1606	1	111952048				3251	19	11160|
15	1606	1	111952049				X216	1	276|
15	1606	1	111952050				X512	6	564|
15	1606	1	111952051				10162	14	8846|
15	1606	2	111952052				25048	2	1116|
15	1606	2	111952053				10124	34	54698|
15	1606	2	111952054				10438	1	638|
15	1607	1	111952055				X293	9	3584|
15	1607	2	111952056				26045	2	118|
15	1607	2	111952057				X515	5	1114|
15	1607	2	111952058				X011	6	2316|
15	1607	2	111952059				X457	2	1920|
15	1607	2	111952060				X510	9	6048|
15	1607	2	111952061				32320	1	300|
15	1607	3	111952062				3251	21	12320|
15	1607	3	111952063				X285	7	4356|
15	1607	3	111952064				X512	3	326|
15	1607	3	111952065				40435	1	10|
15	1607	4	111952066				2063	0	126|
15	1607	4	111952067				X293	12	4778|
15	1608	1	111952068				X510	0	260|
15	1608	1	111952069				32320	0	112|
15	1608	2	111952070				3251	1	320|
15	1608	3	111952071				X293	8	3078|
15	1608	4	111952072				X497	4	2080|
15	1608	4	111952073				X322	1	370|
15	1608	4	111952074				X510	1	344|
15	1609	1	111952075				3251	1	360|
15	1609	1	111952076				26014	0	58|
15	1609	1	111952077				X285	2	1132|
15	1609	1	111952078				X512	2	150|
15	1609	1	111952079				20260	44	1490|
15	1609	2	111952080				X293	2	742|
15	1609	2	111952081				10438	0	212|
15	1609	3	111952082				X322	2	864|
15	1609	3	111952083				X510	15	10022|
15	1609	3	111952084				20253	1	62|
15	1609	4	111952085				X496	4	776|
15	1609	4	111952086				X285	2	1506|
15	1609	4	111952087				X512	2	202|
15	1609	4	111952088				X542	4	2578|
15	1609	4	111952089				20260	58	1986|
15	1610	1	111952090				X293	178	70846|
15	1610	1	111952091				X023	243	30086|
15	1611	1	111952092				X497	2	832|
15	1611	1	111952093				X322	13	5916|
15	1611	1	111952094				X510	1	520|
15	1611	2	111952095				X496	88	16036|
15	1611	2	111952096				X285	6	3690|
15	1611	2	111952097				X512	105	9920|
15	1611	2	111952098				X304	0	22|
15	1611	3	111952099				16046	2	902|
15	1611	3	111952100				X286	26	3744|
15	1611	4	111952101				X497	1	558|
15	1611	4	111952102				X322	9	3940|
15	1611	4	111952103				X510	1	344|
15	1611	4	111952104				20277	1	82|
15	1611	5	111952105				X496	88	16036|
15	1611	5	111952106				X304	0	22|
15	1611	6	111952107				16046	2	902|
15	1611	6	111952108				20178	3	746|
15	1611	7	111952109				X497	1	558|
15	1608	3	111952110				10162	1	516|
15	1608	4	111952111				X576	175	45834|
15	1608	4	111952112				32320	0	150|
15	1609	2	111952113				X224	10	270|
15	1609	2	111952114				10162	1	514|
15	1609	3	111952115				X301	6	306|
15	1609	3	111952116				X496	4	776|
15	1609	3	111952117				X576	51	13484|
15	1609	3	111952118				30207	1	40|
15	1609	3	111952119				32320	0	150|
15	1609	4	111952120				3251	1	480|
15	1610	1	111952121				X497	5	2392|
15	1610	1	111952122				X224	112	3126|
15	1611	1	111952123				X301	2	104|
15	1611	1	111952124				X496	132	24060|
15	1611	1	111952125				X576	315	82526|
15	1611	2	111952126				X457	3	3844|
15	1611	2	111952127				20178	3	746|
15	1611	3	111952128				X497	1	558|
15	1611	4	111952129				16046	2	902|
15	1611	4	111952130				X301	1	70|
15	1611	4	111952131				X496	88	16036|
15	1611	4	111952132				X576	210	55022|
15	1611	5	111952133				X285	6	3690|
15	1611	5	111952134				X512	105	9920|
15	1611	5	111952135				20178	3	746|
15	1611	6	111952136				X497	1	558|
15	1611	6	111952137				X286	26	3744|
15	1611	6	111952138				X214	8	2358|
15	1611	7	111952139				16046	2	902|
15	1611	7	111952140				X301	1	70|
15	1611	7	111952141				X496	88	16036|
15	1611	7	111952142				X510	1	344|
15	1611	7	111952143				20192	1	38|
15	1612	1	111952144				2032	3	364|
15	1612	1	111952145				20178	61	17924|
15	1612	2	111952146				X497	2	1248|
15	1612	2	111952147				10445	3	1240|
15	1612	3	111952148				25048	1	692|
15	1612	3	111952149				26052	1	150|
15	1612	3	111952150				X496	56	10110|
15	1612	3	111952151				X515	1	192|
15	1612	3	111952152				X507	57	4690|
15	1612	3	111952153				X576	115	30184|
15	1612	4	111952154				2032	2	210|
15	1612	4	111952155				X512	274	25740|
15	1612	4	111952156				20178	35	10242|
15	1612	5	111952157				X497	2	1248|
15	1612	5	111952158				X293	7	2912|
15	1612	5	111952159				10445	3	1240|
15	1612	6	111952160				25048	1	692|
15	1612	6	111952161				26052	1	150|
15	1612	6	111952162				X496	56	10110|
15	1612	6	111952163				X515	1	192|
15	1612	6	111952164				X507	57	4690|
15	1612	6	111952165				20192	7	480|
15	1612	7	111952166				2032	2	210|
15	1612	7	111952167				X512	274	25740|
15	1609	2	111952316				20277	2	134|
15	1609	3	111952317				X542	4	2578|
15	1609	3	111952318				X226	257	4628|
15	1609	3	111952319				10438	0	212|
15	1609	3	111952320				20260	58	1986|
15	1609	4	111952321				26045	2	90|
15	1610	1	111952322				X322	13	6006|
15	1610	1	111952323				X510	86	55858|
15	1610	1	111952324				20154	1	138|
15	1611	1	111952325				X304	1	34|
15	1611	2	111952326				X216	8	3494|
15	1611	3	111952327				26014	3	856|
15	1611	3	111952328				X023	1	182|
15	1611	3	111952329				X322	9	3940|
15	1611	3	111952330				20277	1	82|
15	1611	4	111952331				X304	0	22|
15	1611	5	111952332				X216	8	3494|
15	1611	6	111952333				X023	1	182|
15	1611	6	111952334				20277	1	82|
15	1612	2	111952335				26014	9	2502|
15	1612	2	111952336				X162	3	1024|
15	1612	2	111952337				X282	1	70|
15	1612	2	111952338				X322	14	6540|
15	1612	2	111952339				10124	6	9302|
15	1612	2	111952340				20130	115	21558|
15	1612	2	111952341				20277	3	160|
15	1612	3	111952342				10438	10	8118|
15	1612	5	111952343				X162	3	1024|
15	1612	5	111952344				10124	6	9302|
15	1612	5	111952345				20130	115	21558|
15	1612	5	111952346				20277	3	160|
15	1612	6	111952347				10162	18	11440|
15	1612	6	111952348				10438	10	8118|
15	1612	8	111952349				X162	3	1024|
15	1612	8	111952350				10124	6	9302|
15	1612	8	111952351				20277	3	160|
15	1613	1	111952352				26014	2	702|
15	1613	1	111952353				X162	1	256|
15	1613	1	111952354				X023	25	3142|
15	1613	1	111952355				X029	1	468|
15	1613	1	111952356				X322	8	3884|
15	1613	1	111952357				20130	104	19550|
15	1613	1	111952358				20277	3	168|
15	1605	1	111952359				20130	2	338|
15	1605	1	111952360				20154	0	46|
15	1605	2	111952361				25048	0	148|
15	1605	2	111952362				X515	1	234|
15	1605	2	111952363				X011	0	116|
15	1605	2	111952364				X576	23	6122|
15	1605	2	111952365				32320	0	180|
15	1605	3	111952366				3251	0	192|
15	1605	3	111952367				X512	3	242|
15	1605	4	111952368				10124	2	2600|
15	1605	4	111952369				20130	1	270|
15	1605	5	111952370				25048	0	148|
15	1605	5	111952371				X515	1	234|
15	1605	5	111952372				X011	0	116|
15	1605	5	111952373				32320	0	180|
15	1605	6	111952374				3251	0	192|
15	1605	6	111952375				X512	3	242|
15	1606	1	111952376				25048	1	276|
15	1606	1	111952377				X515	3	670|
15	1606	1	111952378				X011	7	2528|
15	1606	1	111952379				X576	74	19390|
15	1606	1	111952380				10438	0	160|
15	1606	1	111952381				32320	10	5712|
15	1606	2	111952382				3251	74	44640|
15	1606	2	111952383				X216	2	1104|
15	1606	2	111952384				X512	24	2256|
15	1606	2	111952385				30238	4	88|
15	1607	1	111952386				3251	15	9240|
15	1607	1	111952387				X216	0	92|
15	1607	1	111952388				X285	5	3272|
15	1607	1	111952389				X512	3	244|
15	1607	2	111952390				X293	12	4778|
15	1607	2	111952391				20130	9	1602|
15	1607	2	111952392				40435	1	10|
15	1607	3	111952393				2063	0	126|
15	1607	3	111952394				X515	5	1114|
15	1607	3	111952395				X011	6	2316|
15	1607	3	111952396				X510	9	6048|
15	1607	3	111952397				32320	1	300|
15	1607	4	111952398				3251	21	12320|
15	1607	4	111952399				X216	0	122|
15	1607	4	111952400				X285	7	4356|
15	1607	4	111952401				X512	3	326|
15	1608	1	111952402				X293	6	2310|
15	1608	1	111952403				20130	6	1164|
15	1608	2	111952404				X510	1	344|
15	1608	2	111952405				32320	0	150|
15	1608	3	111952406				3251	1	320|
15	1608	4	111952407				X293	8	3078|
15	1609	1	111952408				X510	12	7518|
15	1609	1	111952409				10438	0	160|
15	1609	1	111952410				20253	1	46|
15	1609	1	111952411				32320	0	112|
15	1609	2	111952412				3251	1	480|
15	1609	2	111952413				X285	2	1506|
15	1609	2	111952414				X512	2	202|
15	1609	2	111952415				20260	58	1986|
15	1609	3	111952416				X293	2	742|
15	1609	3	111952417				10124	1	1302|
15	1609	4	111952418				X322	2	864|
15	1609	4	111952419				X510	15	10022|
15	1609	4	111952420				20253	1	62|
15	1609	4	111952421				32320	0	150|
15	1610	1	111952422				2032	1	114|
15	1610	1	111952423				X302	22	852|
15	1610	1	111952424				X512	328	30852|
15	1611	1	111952425				X286	39	5616|
15	1611	1	111952426				X023	2	272|
15	1611	2	111952427				16046	2	902|
15	1611	2	111952428				X322	9	3940|
15	1611	2	111952429				X510	1	344|
15	1611	3	111952430				X285	6	3690|
15	1611	3	111952431				X512	105	9920|
15	1611	3	111952432				X304	0	22|
15	1611	4	111952433				X286	26	3744|
15	1611	4	111952434				X023	1	182|
15	1611	5	111952435				16046	2	902|
15	1611	5	111952436				X497	1	558|
15	1611	5	111952437				X322	9	3940|
15	1611	5	111952438				X510	1	344|
15	1611	6	111952439				X496	88	16036|
15	1611	6	111952440				X285	6	3690|
15	1611	6	111952441				X304	0	22|
15	1607	1	111952442				X576	53	13990|
15	1607	1	111952443				32320	0	224|
15	1607	1	111952444				40435	0	8|
15	1607	2	111952445				3251	21	12320|
15	1607	2	111952446				10162	6	3944|
15	1607	3	111952447				X497	10	5258|
15	1607	3	111952448				30207	4	120|
15	1607	4	111952449				X496	54	9852|
15	1607	4	111952450				X162	29	9136|
15	1607	4	111952451				X515	5	1114|
15	1607	4	111952452				X457	2	1920|
15	1607	4	111952453				X576	71	18658|
15	1607	4	111952454				32320	1	300|
15	1607	4	111952455				40435	1	10|
15	1608	1	111952456				3251	0	240|
15	1608	1	111952457				10162	1	384|
15	1608	2	111952458				X497	4	2080|
15	1608	3	111952459				X162	12	3754|
15	1608	3	111952460				X576	175	45834|
15	1608	3	111952461				32320	0	150|
15	1608	4	111952462				3251	1	320|
15	1608	4	111952463				10162	1	516|
15	1612	2	111952612				25048	1	692|
15	1612	2	111952613				X293	7	2912|
15	1612	2	111952614				10438	10	8118|
15	1612	3	111952615				2032	2	210|
15	1612	3	111952616				X497	2	1248|
15	1612	3	111952617				X282	1	70|
15	1612	3	111952618				X322	14	6540|
15	1612	3	111952619				20277	3	160|
15	1612	4	111952620				X496	56	10110|
15	1612	5	111952621				25048	1	692|
15	1612	5	111952622				20178	35	10242|
15	1612	6	111952623				2032	2	210|
15	1612	6	111952624				X497	2	1248|
15	1612	6	111952625				X282	1	70|
15	1612	6	111952626				X322	14	6540|
15	1612	6	111952627				20277	3	160|
15	1612	7	111952628				X496	56	10110|
15	1612	8	111952629				20178	35	10242|
15	1613	1	111952630				X286	35	5068|
15	1613	1	111952631				X293	9	3420|
15	1613	1	111952632				10438	2	1280|
15	1613	2	111952633				X497	1	416|
15	1613	2	111952634				X322	6	2584|
15	1613	2	111952635				X510	5	3028|
15	1613	2	111952636				20277	2	112|
15	1613	3	111952637				X496	79	14318|
15	1613	3	111952638				20246	0	76|
15	1613	4	111952639				X503	59	4524|
15	1613	4	111952640				20178	5	1412|
15	1613	5	111952641				X497	1	416|
15	1613	5	111952642				X322	6	2584|
15	1613	5	111952643				20277	2	112|
15	1613	6	111952644				X496	79	14318|
15	1613	6	111952645				20246	0	76|
15	1613	7	111952646				X503	59	4524|
15	1613	7	111952647				20178	5	1412|
15	1614	2	111952648				X496	43	7826|
15	1614	5	111952649				X496	43	7826|
15	1614	8	111952650				X496	43	7826|
15	1614	9	111952651				X162	18	5866|
15	1614	12	111952652				X162	18	5866|
15	1614	12	111952653				X576	43	11308|
15	1615	1	111952654				X496	77	14010|
15	1615	2	111952655				25048	1	370|
15	1615	2	111952656				20178	8	2406|
15	1615	3	111952657				X497	0	252|
15	1615	3	111952658				X224	1	18|
15	1615	3	111952659				X322	0	222|
15	1615	4	111952660				X496	62	11208|
15	1615	5	111952661				20178	8	2406|
15	1615	6	111952662				X497	0	252|
15	1615	6	111952663				X224	1	18|
15	1616	1	111952664				2063	1	282|
15	1616	1	111952665				25048	0	92|
15	1616	1	111952666				X503	1	60|
15	1616	1	111952667				20178	3	880|
15	1616	2	111952668				2032	6	650|
15	1616	2	111952669				30207	7	214|
15	1616	3	111952670				20246	0	50|
15	1616	3	111952671				30221	6	140|
15	1616	3	111952672				40435	4	72|
15	1616	4	111952673				2063	0	126|
15	1616	4	111952674				X503	0	28|
15	1616	4	111952675				20178	1	390|
15	1616	5	111952676				30207	7	214|
15	1616	6	111952677				17043	1	362|
15	1616	6	111952678				20246	0	50|
15	1616	6	111952679				30245	5	110|
15	1616	7	111952680				X503	0	28|
15	1616	7	111952681				20178	1	390|
15	1616	8	111952682				20185	2	540|
15	1616	8	111952683				30207	7	214|
15	1616	9	111952684				17043	1	362|
15	1616	9	111952685				20154	1	140|
15	1616	9	111952686				20246	0	50|
15	1616	9	111952687				30245	5	110|
15	1616	10	111952688				X503	0	28|
15	1616	10	111952689				10445	11	4200|
15	1616	10	111952690				20178	1	390|
15	1613	7	111952691				10445	7	2898|
15	1614	1	111952692				X496	118	21510|
15	1614	1	111952693				X515	1	166|
15	1614	1	111952694				X576	119	31132|
15	1614	3	111952695				X293	1	232|
15	1614	4	111952696				X496	43	7826|
15	1614	4	111952697				X515	0	60|
15	1614	6	111952698				X293	1	232|
15	1614	7	111952699				X515	0	60|
15	1614	9	111952700				X293	1	232|
15	1615	1	111952701				X512	0	18|
15	1615	1	111952702				20178	10	2998|
15	1615	2	111952703				X497	0	252|
15	1615	2	111952704				X224	1	18|
15	1615	3	111952705				25048	1	370|
15	1615	3	111952706				X496	62	11208|
15	1615	3	111952707				X515	0	34|
15	1615	3	111952708				32320	4	2332|
15	1615	4	111952709				X512	0	16|
15	1615	4	111952710				20178	8	2406|
15	1615	5	111952711				X224	1	18|
15	1615	6	111952712				25048	1	370|
15	1615	6	111952713				26014	0	46|
15	1615	6	111952714				X515	0	34|
15	1615	6	111952715				X322	0	222|
15	1615	6	111952716				32320	4	2332|
15	1616	1	111952717				10445	24	9468|
15	1616	2	111952718				2063	0	126|
15	1616	2	111952719				25048	0	42|
15	1616	2	111952720				32320	0	50|
15	1616	3	111952721				2032	6	650|
15	1616	3	111952722				20178	1	390|
15	1616	3	111952723				30245	5	110|
15	1616	4	111952724				26045	7	384|
15	1616	4	111952725				10445	11	4200|
15	1616	4	111952726				20185	2	540|
15	1616	5	111952727				2063	0	126|
15	1616	5	111952728				25048	0	42|
15	1616	5	111952729				20154	1	140|
15	1616	5	111952730				32320	0	50|
15	1616	6	111952731				2032	6	650|
15	1616	6	111952732				10438	2	1274|
15	1616	6	111952733				20178	1	390|
15	1616	7	111952734				26045	7	384|
15	1616	7	111952735				10445	11	4200|
15	1616	7	111952736				20185	2	540|
