3	250	0	0|
3	251	0	0|
3	252	0	0|
3	253	0	0|
3	254	0	0|
3	255	0	0|
3	256	0	0|
3	257	0	0|
3	258	0	0|
3	259	0	0|
3	260	0	0|
3	261	0	0|
3	262	0	0|
3	263	0	0|
3	264	0	0|
3	265	0	0|
3	266	0	0|
3	267	0	0|
3	268	0	0|
3	269	0	0|
3	280	0	0|
3	281	0	0|
3	282	0	0|
3	1013	0	0|
3	1030	0	0|
3	1050	0	0|
3	1053	0	0|
3	1065	0	0|
3	1066	0	0|
3	1071	0	0|
3	1072	0	0|
3	1074	0	0|
3	1095	0	0|
3	1097	0	0|
3	1099	0	0|
3	1110	0	0|
3	1111	0	0|
3	1112	0	0|
3	1125	0	0|
3	1126	0	0|
3	1127	0	0|
3	1128	0	0|
3	1130	0	0|
3	1131	0	0|
3	1132	0	0|
3	1161	0	0|
3	1170	0	0|
3	1200	0	0|
3	1201	0	0|
3	1210	0	0|
3	1300	0	0|
3	1301	0	0|
3	1302	0	0|
3	1303	0	0|
3	1304	0	0|
3	1305	0	0|
3	1306	0	0|
3	1307	0	0|
3	1308	0	0|
3	1309	0	0|
3	1310	0	0|
3	1311	0	0|
3	1312	0	0|
3	1313	0	0|
3	1314	0	0|
3	1315	0	0|
3	1316	0	0|
3	1317	0	0|
3	1318	0	0|
3	1319	0	0|
3	1320	0	0|
3	1321	0	0|
3	1322	0	0|
3	1323	0	0|
3	1324	0	0|
3	1325	0	0|
3	1326	0	0|
3	1327	0	0|
3	1328	0	0|
3	1329	0	0|
3	1330	0	0|
3	1331	0	0|
3	1332	0	0|
3	1333	0	0|
3	1334	0	0|
3	1335	0	0|
3	1336	0	0|
3	1337	0	0|
3	1338	0	0|
3	1339	0	0|
3	1340	0	0|
3	1341	0	0|
3	1342	0	0|
3	1343	0	0|
3	1344	0	0|
3	1345	0	0|
3	1346	0	0|
3	1347	0	0|
3	1348	0	0|
3	1349	0	0|
3	1350	0	0|
3	1351	0	0|
3	1352	0	0|
3	1353	0	0|
3	1354	0	0|
3	1355	0	0|
3	1356	0	0|
3	1357	0	0|
3	1358	0	0|
3	1359	0	0|
3	1360	0	0|
3	1361	0	0|
3	1362	0	0|
3	1363	0	0|
3	1364	0	0|
3	1365	0	0|
3	1366	0	0|
3	1367	0	0|
3	1380	0	0|
3	1381	0	0|
3	1382	0	0|
3	1383	0	0|
3	1384	0	0|
3	1385	0	0|
3	1386	0	0|
3	1387	0	0|
3	1410	0	0|
3	1411	0	0|
3	1412	0	0|
3	1413	0	0|
3	1414	0	0|
3	1415	0	0|
3	1416	0	0|
3	1417	0	0|
3	1418	0	0|
3	1420	0	0|
3	1421	0	0|
3	1422	0	0|
3	1423	0	0|
3	1424	0	0|
3	1425	0	0|
3	1426	0	0|
3	1427	0	0|
3	1428	0	0|
3	1429	0	0|
3	1430	0	0|
3	1431	0	0|
35	6120	22118	0|
35	6130	26693	0|
35	6140	6038	0|
35	6150	6878	0|
35	6160	8933	0|
35	6180	17573	0|
35	6190	5888	0|
35	7040	6368	0|
35	7050	12023	0|
35	7060	6608	0|
35	7070	0	0|
35	7080	0	0|
29	1125	0	0|
29	1130	0	0|
29	1161	0	0|
29	1170	0	0|
29	1200	0	0|
29	1210	0	0|
29	2010	0	0|
29	2020	0	0|
29	2041	0	0|
29	2050	0	0|
29	2075	0	0|
29	2080	0	0|
29	2090	0	0|
29	2111	0	0|
29	2120	0	0|
29	2135	0	0|
29	2140	0	0|
29	2151	0	0|
29	2201	0	0|
29	2205	0	0|
29	2210	0	0|
29	2220	0	0|
29	2230	0	0|
29	2250	0	0|
29	2260	0	0|
29	2270	0	0|
29	2291	0	0|
29	2300	0	0|
29	2310	0	0|
29	2321	0	0|
29	2330	0	0|
29	2340	0	0|
29	2350	0	0|
29	2361	0	0|
29	2370	0	0|
29	2380	0	0|
29	2390	0	0|
29	2400	0	0|
29	2410	0	0|
29	2431	0	0|
29	2440	0	0|
29	2450	0	0|
29	2460	0	0|
29	2470	0	0|
29	2480	0	0|
29	3010	0	0|
29	3020	0	0|
29	3031	0	0|
29	3040	0	0|
29	3050	0	0|
29	3060	0	0|
29	3075	0	0|
29	3085	0	0|
29	3090	0	0|
29	3107	0	0|
29	3110	0	0|
29	3120	0	0|
29	3130	0	0|
29	3150	0	0|
29	3160	0	0|
29	3170	0	0|
29	3185	0	0|
29	3206	0	0|
29	3221	0	0|
29	3236	0	0|
29	3240	0	0|
29	3256	0	0|
29	3260	0	0|
29	3270	0	0|
29	3280	0	0|
29	3291	0	0|
29	3300	0	0|
29	3310	0	0|
29	3321	0	0|
29	3331	0	0|
29	3340	0	0|
29	3351	0	0|
29	3360	0	0|
29	3361	0	0|
29	3370	0	0|
29	3381	0	0|
29	3390	0	0|
29	3410	0	0|
29	3430	0	0|
29	3440	0	0|
29	3450	0	0|
29	3461	0	0|
29	3470	0	0|
29	3480	0	0|
29	3490	0	0|
29	3500	0	0|
29	3530	0	0|
29	3541	0	0|
29	3550	0	0|
29	3561	0	0|
29	3610	0	0|
29	3640	0	0|
29	3700	0	0|
29	3710	0	0|
29	4010	0	0|
29	4020	0	0|
29	4030	0	0|
29	4040	0	0|
29	4060	0	0|
29	4070	0	0|
29	4080	0	0|
29	4101	0	0|
29	4110	0	0|
29	4130	0	0|
29	4140	0	0|
29	4155	0	0|
29	4165	0	0|
29	4170	0	0|
30	3030	20	0|
30	3031	18	0|
30	3041	25	0|
30	3050	27	0|
30	3061	32	0|
30	3076	44	0|
30	3090	31	0|
30	3111	45	0|
30	3122	63	0|
30	3130	38	0|
30	3162	58	0|
30	3172	87	0|
30	3206	152	0|
30	3222	114	0|
30	3240	25	0|
30	3256	23	0|
30	3262	43	0|
30	3300	15	0|
30	3331	31	0|
30	3342	28	0|
30	3410	44	0|
30	3470	13	0|
30	3481	137	0|
30	3491	43	0|
30	3550	41	0|
30	51258	63	0|
30	51288	63	0|
30	53495	92	0|
30	53500	113	0|
30	55972	35	0|
30	55973	39	0|
30	55993	65	0|
30	57651	20	0|
30	57652	18	0|
30	57653	18	0|
30	57654	20	0|
30	57655	20	0|
30	57656	20	0|
30	57661	22	0|
30	57664	24	0|
30	57665	23	0|
30	57673	26	0|
30	57674	28	0|
30	57675	26	0|
30	57676	20	0|
30	57682	27	0|
30	57685	41	0|
30	57687	49	0|
30	57694	72	0|
30	57701	44	0|
30	69329	26	0|
30	69361	96	0|
30	69570	199	0|
30	69864	17	0|
30	69891	62	0|
30	1368	47	0|
30	70100	36	0|
30	70104	31	0|
30	70126	112	0|
30	70191	97	0|
30	80012	51	0|
30	80019	19	0|
30	80020	19	0|
30	80023	77	0|
30	80026	43	0|
30	80054	46	0|
30	80064	42	0|
30	80079	46	0|
30	80085	41	0|
30	80704	122	0|
30	80705	105	0|
30	80707	69	0|
30	80710	78	0|
30	80711	47	0|
30	80720	49	0|
30	99873	67	0|
30	70324	412	0|
30	80161	27	0|
30	1369	153	0|
30	1370	403	0|
30	1371	298	0|
30	1361	128	0|
30	1362	403	0|
30	1363	518	0|
30	1364	425	0|
30	1365	507	0|
30	1366	111	0|
30	1367	25	0|
30	4011	19	0|
30	4021	19	0|
30	4031	19	0|
30	4041	19	0|
30	4101	207	0|
30	4111	158	0|
30	4171	156	0|
30	80723	56	0|
30	1013	69	0|
30	1072	81	0|
30	1097	60	0|
30	1099	56	0|
30	1112	138	0|
30	1322	724	0|
30	1323	302	0|
30	2010	20	0|
30	11066	166	0|
30	11232	32	0|
30	11291	98	0|
30	50088	83	0|
30	55772	103	0|
30	55906	861	0|
30	55909	173	0|
30	55929	166	0|
30	55930	45	0|
30	55965	1352	0|
30	55967	366	0|
30	55968	795	0|
30	55969	1637	0|
30	55970	55	0|
30	55971	31	0|
30	55974	71	0|
30	55975	116	0|
30	55978	149	0|
30	55979	122	0|
30	55980	157	0|
30	55981	86	0|
3	1432	0	0|
3	1433	0	0|
35	7090	11468	0|
35	7100	0	0|
35	7120	0	0|
35	9380	0	0|
35	15050	0	0|
35	15060	0	0|
35	15061	14258	0|
35	15062	14258	0|
35	15100	18263	0|
35	15110	17213	0|
35	15120	0	0|
35	15130	0	0|
35	15140	0	0|
35	15151	32393	0|
35	15152	34283	0|
35	15170	0	0|
35	15180	0	0|
35	15190	0	0|
35	15200	0	0|
35	15210	0	0|
35	15320	0	0|
35	15330	0	0|
35	8010	9623	0|
30	55985	689	0|
30	55986	437	0|
30	55987	572	0|
30	55988	121	0|
30	55989	367	0|
30	57650	22	0|
3	1546	0	0|
3	1547	0	0|
3	1548	0	0|
3	1549	0	0|
3	1956	0	0|
3	2010	0	0|
3	2020	0	0|
3	2041	0	0|
3	2042	0	0|
3	2050	0	0|
3	2051	0	0|
3	2075	0	0|
3	2076	0	0|
3	2080	0	0|
3	2090	0	0|
3	2091	0	0|
3	2093	0	0|
3	2111	0	0|
3	2120	0	0|
3	2121	0	0|
3	2122	0	0|
3	2123	0	0|
3	2135	0	0|
3	2140	0	0|
3	2141	0	0|
3	2151	0	0|
3	2152	0	0|
3	2201	0	0|
3	2205	0	0|
3	2210	0	0|
3	2211	0	0|
3	2212	0	0|
3	2220	0	0|
3	2230	0	0|
3	2240	0	0|
3	2250	0	0|
3	2260	0	0|
3	2270	0	0|
3	2291	0	0|
3	2300	0	0|
3	2310	0	0|
3	2321	0	0|
3	2330	0	0|
3	2340	0	0|
3	2350	0	0|
3	2351	0	0|
3	2352	0	0|
3	2360	0	0|
3	2361	0	0|
3	2370	0	0|
3	2380	0	0|
3	2390	0	0|
3	2391	0	0|
3	2400	0	0|
3	2402	0	0|
3	2403	0	0|
3	2410	0	0|
3	2431	0	0|
3	2440	0	0|
3	2441	0	0|
3	2442	0	0|
3	2450	0	0|
3	2460	0	0|
3	2461	0	0|
3	3010	0	0|
3	3020	0	0|
3	3021	0	0|
3	3030	0	0|
3	3031	0	0|
34	55859	0	0|
34	55339	0	0|
34	55854	0	0|
34	55861	0	0|
34	55862	0	0|
34	55863	0	0|
34	55868	0	0|
34	55871	0	0|
34	69336	0	0|
3	3040	0	0|
3	3041	0	0|
3	3042	0	0|
3	3050	0	0|
3	3051	0	0|
3	3052	0	0|
3	3060	0	0|
3	3061	0	0|
3	3075	0	0|
3	3076	0	0|
3	3077	0	0|
3	3085	0	0|
3	3090	0	0|
3	3091	0	0|
3	3107	0	0|
3	3108	0	0|
3	3110	0	0|
3	3111	0	0|
3	3120	0	0|
3	3122	0	0|
3	3130	0	0|
3	3150	0	0|
3	3160	0	0|
3	3162	0	0|
3	3163	0	0|
3	3164	0	0|
3	3170	0	0|
3	3171	0	0|
3	3172	0	0|
3	3185	0	0|
3	3206	0	0|
3	3221	0	0|
3	3222	0	0|
3	3236	0	0|
3	3240	0	0|
3	3256	0	0|
30	70313	299	0|
30	70319	396	0|
30	70322	41	0|
30	70323	41	0|
30	70325	202	0|
30	70326	202	0|
30	70327	267	0|
30	70328	267	0|
30	70329	105	0|
30	70330	105	0|
30	70331	41	0|
30	70332	41	0|
30	70333	481	0|
30	70334	567	0|
30	80170	161	0|
30	80171	186	0|
30	80702	87	0|
30	80717	295	0|
30	90540	363	0|
30	90541	326	0|
30	96986	34	0|
30	99388	70	0|
30	99809	96	0|
30	99890	99	0|
30	8076	126	0|
30	99900	300	0|
30	99901	249	0|
30	99902	173	0|
30	99903	41	0|
30	99904	49	0|
30	99905	277	0|
30	99906	29	0|
30	99907	240	0|
30	99908	272	0|
30	99909	208	0|
30	99910	244	0|
30	2441	20	0|
30	5053	77	0|
30	9161	24	0|
30	57698	40	0|
30	80044	15	0|
30	80098	53	0|
30	80099	51	0|
30	80102	14	0|
30	80160	21	0|
30	80162	18	0|
30	80163	18	0|
30	80164	31	0|
30	80165	16	0|
30	80166	13	0|
30	99820	120	0|
30	99821	127	0|
30	99822	146	0|
30	99823	167	0|
30	99824	182	0|
30	99825	133	0|
30	99826	151	0|
30	10270	50	0|
30	11331	113	0|
30	50064	125	0|
30	55926	389	0|
30	55940	120	0|
30	80718	118	0|
30	99891	81	0|
30	99911	69	0|
30	6010	20	0|
30	6020	35	0|
30	6051	37	0|
30	6100	20	0|
30	6180	35	0|
30	16030	19	0|
30	16091	15	0|
30	57679	32	0|
30	70113	92	0|
30	70115	102	0|
30	70155	265	0|
30	80071	22	0|
30	99870	80	0|
30	1338	126	0|
30	2123	37	0|
30	2135	42	0|
30	2151	78	0|
30	2210	95	0|
30	10095	12	0|
30	53154	127	0|
30	55994	110	0|
30	55995	51	0|
30	57663	29	0|
30	57688	40	0|
30	80069	23	0|
30	80070	46	0|
30	80121	192	0|
30	80125	21	0|
30	80128	25	0|
30	80701	56	0|
30	80703	65	0|
30	80708	109	0|
30	80709	519	0|
30	80714	81	0|
30	80715	51	0|
30	80716	51	0|
30	96950	65	0|
30	7120	42	0|
30	57670	19	0|
30	57680	33	0|
30	80014	79	0|
30	80015	53	0|
30	80016	22	0|
30	80017	25	0|
30	80028	39	0|
30	80029	41	0|
30	80030	230	0|
30	80031	74	0|
30	80036	46	0|
30	80037	44	0|
30	80039	36	0|
30	80055	72	0|
30	80056	118	0|
30	80059	52	0|
30	80060	203	0|
30	80063	69	0|
30	80068	38	0|
30	80073	94	0|
30	80086	50	0|
30	80107	50	0|
30	80108	46	0|
30	80109	186	0|
30	80110	77	0|
30	80111	106	0|
30	80112	190	0|
30	80113	24	0|
30	80114	217	0|
30	80115	204	0|
30	80116	18	0|
30	80117	11	0|
30	80118	20	0|
30	80119	16	0|
30	80122	368	0|
30	80123	368	0|
30	80124	20	0|
30	80127	56	0|
29	10045	0	0|
29	10050	0	0|
29	10060	0	0|
29	10070	0	0|
29	10080	0	0|
29	10095	0	0|
29	10106	0	0|
29	10115	0	0|
29	10120	0	0|
29	10130	0	0|
29	10140	0	0|
29	10155	0	0|
29	10160	0	0|
29	10170	0	0|
29	10191	0	0|
29	10201	0	0|
29	10210	0	0|
29	10220	0	0|
29	10231	0	0|
29	10240	0	0|
29	10250	0	0|
29	10261	0	0|
29	10262	0	0|
29	10270	0	0|
29	10340	0	0|
29	10350	0	0|
29	10360	0	0|
29	10370	0	0|
29	10390	0	0|
29	10500	0	0|
29	10510	0	0|
29	10520	0	0|
29	10530	0	0|
29	11011	0	0|
29	11026	0	0|
29	11036	0	0|
29	11041	0	0|
29	11066	0	0|
29	11081	0	0|
29	11092	0	0|
29	11100	0	0|
29	11110	0	0|
29	11176	0	0|
29	11205	0	0|
29	11210	0	0|
29	11220	0	0|
29	11230	0	0|
29	11250	0	0|
29	11260	0	0|
29	11270	0	0|
29	11290	0	0|
29	11310	0	0|
29	11330	0	0|
29	11341	0	0|
29	12011	0	0|
29	12020	0	0|
29	12031	0	0|
29	12060	0	0|
29	12070	0	0|
29	12080	0	0|
29	13010	0	0|
29	13020	0	0|
29	13030	0	0|
29	13040	0	0|
29	13051	0	0|
29	13060	0	0|
29	13070	0	0|
29	13090	0	0|
29	13100	0	0|
29	13130	0	0|
29	14010	0	0|
29	14020	0	0|
29	14030	0	0|
29	14040	0	0|
29	14050	0	0|
29	14070	0	0|
29	14080	0	0|
29	14090	0	0|
29	14110	0	0|
29	15010	0	0|
29	15021	0	0|
29	15022	0	0|
29	15040	0	0|
29	15050	0	0|
29	15061	0	0|
29	15062	0	0|
29	15100	0	0|
29	15110	0	0|
29	15120	0	0|
29	15130	0	0|
29	15140	0	0|
29	15151	0	0|
29	15152	0	0|
29	15160	0	0|
29	15170	0	0|
29	15180	0	0|
29	15190	0	0|
29	15200	0	0|
29	15210	0	0|
29	15320	0	0|
29	15330	0	0|
29	16000	0	0|
29	16010	0	0|
29	16020	0	0|
29	16030	0	0|
29	16050	0	0|
29	16080	0	0|
29	16090	0	0|
29	16100	0	0|
29	69317	0	0|
29	90046	0	0|
29	90047	0	0|
29	90048	0	0|
29	90049	0	0|
29	90050	0	0|
29	90051	0	0|
29	90052	0	0|
29	90053	0	0|
29	90054	0	0|
29	90055	0	0|
29	90056	0	0|
29	90057	0	0|
29	90058	0	0|
29	90059	0	0|
29	90060	0	0|
29	90061	0	0|
29	90062	0	0|
29	90063	0	0|
29	90065	0	0|
29	90066	0	0|
29	90067	0	0|
29	90068	0	0|
29	90152	0	0|
29	90153	0	0|
29	90154	0	0|
29	90155	0	0|
29	90156	0	0|
29	90157	0	0|
29	90158	0	0|
29	90159	0	0|
29	90160	0	0|
29	90161	0	0|
29	90162	0	0|
29	90163	0	0|
29	90164	0	0|
29	90165	0	0|
29	90166	0	0|
29	90183	0	0|
29	90187	0	0|
29	90214	0	0|
29	90215	0	0|
29	90216	0	0|
29	90217	0	0|
29	90218	0	0|
29	90219	0	0|
29	90220	0	0|
29	90221	0	0|
29	90230	0	0|
29	90231	0	0|
29	90232	0	0|
29	90233	0	0|
29	90238	0	0|
29	90239	0	0|
29	90240	0	0|
29	90241	0	0|
29	90258	0	0|
29	90259	0	0|
29	90260	0	0|
29	90261	0	0|
29	90270	0	0|
29	90271	0	0|
29	90272	0	0|
29	90273	0	0|
29	90274	0	0|
29	90275	0	0|
29	90276	0	0|
29	90277	0	0|
29	90350	0	0|
29	90351	0	0|
30	2205	107	0|
30	8030	22	0|
30	8040	67	0|
3	90711	0	0|
3	90712	0	0|
3	90714	0	0|
3	90717	0	0|
3	90721	0	0|
3	90722	0	0|
3	90724	0	0|
3	96912	0	0|
3	96983	0	0|
3	96986	0	0|
3	99000	0	0|
3	99001	0	0|
3	99004	0	0|
3	99005	0	0|
3	99008	0	0|
3	99011	0	0|
3	99012	0	0|
3	99013	0	0|
3	99020	0	0|
3	99028	0	0|
3	99040	0	0|
3	99041	0	0|
3	99042	0	0|
3	99043	0	0|
3	99044	0	0|
3	99045	0	0|
3	99046	0	0|
3	99050	0	0|
3	99200	0	0|
3	99202	0	0|
3	99203	0	0|
3	99204	0	0|
3	99205	0	0|
3	99206	0	0|
3	99207	0	0|
3	99210	0	0|
3	99211	0	0|
3	99212	0	0|
3	99213	0	0|
3	99214	0	0|
3	99215	0	0|
3	99216	0	0|
3	99217	0	0|
3	99218	0	0|
3	99219	0	0|
3	99221	0	0|
3	99222	0	0|
3	99223	0	0|
3	99225	0	0|
3	99226	0	0|
3	99227	0	0|
3	99229	0	0|
3	99230	0	0|
3	99231	0	0|
3	99233	0	0|
3	99235	0	0|
3	99236	0	0|
3	99237	0	0|
3	99238	0	0|
3	99239	0	0|
3	99240	0	0|
3	99241	0	0|
3	99242	0	0|
3	99244	0	0|
3	99245	0	0|
3	99246	0	0|
3	99247	0	0|
3	99249	0	0|
30	13070	20	0|
30	13090	32	0|
30	70146	249	0|
30	70148	280	0|
30	1300	100	0|
3	90725	0	0|
3	99250	0	0|
3	99251	0	0|
3	99252	0	0|
3	99253	0	0|
3	99254	0	0|
3	99256	0	0|
3	99257	0	0|
3	99258	0	0|
3	99259	0	0|
3	99260	0	0|
3	99261	0	0|
3	99262	0	0|
3	99263	0	0|
3	99264	0	0|
3	99265	0	0|
3	99266	0	0|
3	99267	0	0|
3	99268	0	0|
3	99269	0	0|
3	99270	0	0|
3	99272	0	0|
3	99273	0	0|
3	99275	0	0|
3	99276	0	0|
3	99277	0	0|
3	99279	0	0|
3	99282	0	0|
3	99283	0	0|
3	99286	0	0|
3	99388	0	0|
3	99390	0	0|
3	99404	0	0|
3	99408	0	0|
3	99420	0	0|
3	99511	0	0|
3	99512	0	0|
3	99800	0	0|
3	99803	0	0|
3	99809	0	0|
3	99810	0	0|
3	99811	0	0|
3	99813	0	0|
3	99814	0	0|
3	99816	0	0|
3	99818	0	0|
3	99820	0	0|
3	99821	0	0|
3	99822	0	0|
3	99823	0	0|
3	99824	0	0|
3	99825	0	0|
3	99826	0	0|
3	99828	0	0|
3	99829	0	0|
3	99830	0	0|
30	1301	96	0|
30	1302	152	0|
30	1303	96	0|
30	1304	101	0|
30	1305	190	0|
30	1306	130	0|
30	1307	81	0|
30	1308	81	0|
30	2402	312	0|
30	1352	209	0|
30	1353	315	0|
3	99840	0	0|
3	99850	0	0|
3	99851	0	0|
3	99852	0	0|
3	99853	0	0|
3	99870	0	0|
3	99873	0	0|
3	99875	0	0|
3	99876	0	0|
3	99890	0	0|
3	99891	0	0|
3	99900	0	0|
3	99901	0	0|
3	99902	0	0|
3	99903	0	0|
3	99904	0	0|
3	99905	0	0|
3	99906	0	0|
3	99907	0	0|
3	99908	0	0|
3	99909	0	0|
3	99910	0	0|
3	99911	0	0|
3	99914	0	0|
3	99920	0	0|
3	99923	0	0|
30	1354	359	0|
30	1355	296	0|
30	1356	496	0|
30	1357	298	0|
30	1358	498	0|
30	1359	301	0|
30	1360	431	0|
30	15100	64	0|
30	15110	64	0|
30	15151	76	0|
30	15152	105	0|
30	15154	155	0|
30	57666	22	0|
30	57667	22	0|
30	57686	36	0|
30	1310	58	0|
30	1311	78	0|
30	1312	156	0|
30	1313	124	0|
30	1314	56	0|
30	1315	167	0|
30	1316	176	0|
30	1317	92	0|
30	1318	156	0|
30	1319	83	0|
30	1320	79	0|
30	1321	66	0|
30	10021	22	0|
30	70116	92	0|
30	70117	109	0|
30	99811	86	0|
30	99914	122	0|
30	57695	34	0|
30	57696	57	0|
30	69574	99	0|
30	70112	123	0|
30	70169	356	0|
30	70300	472	0|
30	70301	541	0|
30	70302	613	0|
30	70303	45	0|
30	70304	73	0|
30	70305	57	0|
30	70306	150	0|
30	70307	249	0|
30	70308	202	0|
3	3260	0	0|
3	3261	0	0|
3	3262	0	0|
3	3270	0	0|
3	3271	0	0|
3	3280	0	0|
3	3281	0	0|
3	3291	0	0|
3	3300	0	0|
3	3302	0	0|
3	3310	0	0|
3	3321	0	0|
3	3331	0	0|
3	3340	0	0|
3	3342	0	0|
3	3351	0	0|
3	3352	0	0|
3	3360	0	0|
3	3361	0	0|
3	3362	0	0|
3	3370	0	0|
3	3372	0	0|
3	3381	0	0|
3	3390	0	0|
3	3401	0	0|
3	3410	0	0|
3	3411	0	0|
3	3430	0	0|
3	3431	0	0|
3	3440	0	0|
3	3441	0	0|
3	3450	0	0|
3	3451	0	0|
3	3461	0	0|
3	3470	0	0|
3	3471	0	0|
3	3480	0	0|
3	3481	0	0|
3	3482	0	0|
3	3490	0	0|
3	3491	0	0|
3	3500	0	0|
3	3530	0	0|
3	3540	0	0|
3	3541	0	0|
3	3550	0	0|
3	3561	0	0|
3	3610	0	0|
3	3640	0	0|
3	3641	0	0|
3	3700	0	0|
3	3701	0	0|
3	3710	0	0|
3	3711	0	0|
3	4010	0	0|
3	4011	0	0|
3	4020	0	0|
3	4021	0	0|
3	4030	0	0|
3	4031	0	0|
3	4040	0	0|
3	4041	0	0|
3	4060	0	0|
3	4061	0	0|
3	4070	0	0|
3	4080	0	0|
3	4095	0	0|
3	4101	0	0|
3	4102	0	0|
3	4110	0	0|
3	4111	0	0|
3	4130	0	0|
3	4140	0	0|
3	4155	0	0|
3	4156	0	0|
3	4165	0	0|
3	4170	0	0|
3	4171	0	0|
3	4180	0	0|
3	4181	0	0|
3	4190	0	0|
3	4200	0	0|
3	4210	0	0|
3	4220	0	0|
3	4221	0	0|
3	4223	0	0|
3	4225	0	0|
3	4240	0	0|
3	4251	0	0|
3	4252	0	0|
3	4260	0	0|
3	4271	0	0|
3	4272	0	0|
3	4350	0	0|
3	5010	0	0|
3	5011	0	0|
3	5020	0	0|
3	5030	0	0|
3	5040	0	0|
3	5041	0	0|
