743	30	33	2539	2538		46.22	4.81	0	0	|
744	31	33	2506	2509		1.59	13.29	0	0	|
745	31	33	2508	2511		6.66	9.79	0	0	|
746	31	33	2510	2507		12.95	16.53	0	0	|
747	31	33	2500	2502		13.77	29.77	0	0	|
748	31	33	2501	2503		8.99	6.59	0	0	|
749	31	33	2504	2505		10.62	15.51	0	0	|
750	31	33	2512	2514				0	0	|
751	31	33	2513	2515				0	0	|
752	31	33	2516	2517				0	0	|
753	31	33	2518	2521		11.42	22.24	0	0	|
754	31	33	2520	2519		30.42	68.07	0	0	|
755	31	33	2522	2523		10.15	8.05	0	0	|
756	31	33	2525	2527				0	0	|
757	31	33	2526	2529				0	0	|
758	31	33	2530	2528				0	0	|
759	31	33	2531	2534		10.06	5.34	0	0	|
760	31	33	2535	2532		25.59	3.70	0	0	|
761	31	33	2536	2533		1.85	4.72	0	0	|
762	31	33	2537	2538		4.93	113.54	0	0	|
763	31	33	2539	2540		19.03	19.03	0	0	|
764	32	33	2506	2511				0	0	|
765	32	33	2508	2510				0	0	|
766	32	33	2507	2509				0	0	|
767	32	33	2500	2504				0	0	|
768	32	33	2501	2505				0	0	|
769	32	33	2503	2502				0	0	|
770	32	33	2512	2516				0	0	|
771	32	33	2514	2515				0	0	|
772	32	33	2513	2517				0	0	|
773	32	33	2518	2523				0	0	|
774	32	33	2520	2521				0	0	|
775	32	33	2522	2519				0	0	|
776	32	33	2525	2530				0	0	|
777	32	33	2527	2526				0	0	|
778	32	33	2528	2529				0	0	|
779	32	33	2531	2535				0	0	|
780	32	33	2532	2536				0	0	|
781	32	33	2534	2533				0	0	|
782	32	33	2537	2539				0	0	|
783	32	33	2538	2540				0	0	|
784	33	33	2506	2507				0	0	|
785	33	33	2508	2509				0	0	|
786	33	33	2510	2511				0	0	|
787	33	33	2500	2501				0	0	|
788	33	33	2502	2504				0	0	|
789	33	33	2503	2505				0	0	|
790	33	33	2512	2513				0	0	|
791	33	33	2514	2516				0	0	|
792	33	33	2517	2515				0	0	|
793	33	33	2518	2519				0	0	|
794	33	33	2520	2522				0	0	|
795	33	33	2521	2523				0	0	|
796	33	33	2525	2526				0	0	|
797	33	33	2527	2528				0	0	|
798	33	33	2530	2529				0	0	|
799	33	33	2531	2532				0	0	|
800	33	33	2533	2535				0	0	|
801	33	33	2534	2536				0	0	|
802	33	33	2537	2540		6.69	10.41	0	0	|
803	33	33	2539	2538		46.22	4.81	0	0	|
